id	ipa	count	rasm
ff85dc6649ae	maʕahuː	31	مَعَهُۥ مَعَهُۥٓ مَّعَهُۥ مَّعَهُۥٓ
90aebae31567	tar	31	تَرَ
68113e4a6719	ʔakθar	31	أَكۡثَرَ أَكۡثَرُ
97c2b02ccde8	ʔalʔawːaliːn	31	ٱلۡأَوَّلِينَ
c2f540bb3354	rabːikumaː	31	رَبِّكُمَا
3f80ef54d328	tukaðːibaːn	31	تُكَذِّبَانِ
84507602961d	ʔalmuħsiniːn	30	ٱلۡمُحۡسِنِينَ
743f7deabdd3	ʔaħadᵊ	30	أَحَدٍ أَحَدٌ أَحَدَ أَحَدُۢ
4d9b2f0de11d	faʔinː̃amaː	30	فَإِنَّمَا فَإِنَّمَآ
2e93d91b3e3b	ʔanː̃abijː	30	ٱلنَّبِىُّ ٱلنَّبِىِّ ٱلنَّبِىَّ
fbfa89be8bd2	ħajθ	29	حَيۡثُ
8585c7870dc7	ħiːn	29	حِينٍ حِينَ حِينِۭ حِينِ حِينٌ
986869ba2672	d͡ʒaʕalnaː	29	جَعَلۡنَا جَعَلۡنَآ
641728229927	bih	29	بِهِ
1f3286bcc97f	laʔajaːt	29	لَأَيَـٰتٍ
4acea73c64b1	lafiː	29	لَفِى لَّفِى
8818cb03e44b	qaːlat	29	قَالَتۡ قَالَتِ قَالَت
0e922c7224f9	sabiːlaː	29	سَبِيلًا سَبِيلَۢا
65ffcd9c87fe	bajnahumaː	29	بَيۡنَهُمَا بَيۡنَهُمَآ
68a33eeb41e7	nuːħ	29	نُوحٍ نُوحٌ نُّوحٍ
31a6c4b8810b	naðiːr	29	نَذِيرٌ نَّذِيرٍ نَذِيرٍ نَذِيرِ
22ce53455098	wad͡ʒaʕal	29	وَجَعَلَ
588cbca29045	qabᵊlik	28	قَبۡلِكَ
7590eae4a850	waʔamː̃aː	28	وَأَمَّا وَأَمَّآ
cf5ad2bf24d3	ʔaʃadːᵊ	28	أَشَدُّ أَشَدَّ أَشَدِّ
2563b155e501	marjam	28	مَرۡيَمَ
639d1c9583e7	kaːnat	28	كَانَتۡ كَانَت كَانَتِ
a456fd170d16	ʔabadaː	28	أَبَدًا أَبَدَۢا
955a94e9dfac	ʔasːabiːl	28	ٱلسَّبِيلِ ٱلسَّبِيلَ ٱلسَّبِيلُ
bd49e01667d6	tilk	28	تِلۡكَ تِّلۡكَ
0df300e769b1	ʔalʕilm	28	ٱلۡعِلۡمِ ٱلۡعِلۡمَ ٱلۡعِلۡمُ
295a89c5af71	lamin	28	لَمِنَ لَّمِنَ لَمِنۡ
021525e1dd9f	fahuː	28	فَهُوَ
272f6d240ef8	ʔalɣajbᵊ	28	ٱلۡغَيۡبِ ٱلۡغَيۡبَ ٱلۡغَيۡبُ
0b950fb78a2b	wajaquːluːn	28	وَيَقُولُونَ
9465e15eea7a	warasuːlahuː	28	وَرَسُولَهُۥ وَرَسُولَهُۥٓ
a8639af97dcf	ʔalqawl	28	ٱلۡقَوۡلُ ٱلۡقَوۡلِ ٱلۡقَوۡلَ
8c4d3771ff9a	laʔin	28	لَئِن لَئِنۡ لَئِنِ لَئِنۢ لَّئِنۡ لَّئِنِ لَّئِن
07642145d277	maːːʔaː	27	مَآءً مَآءَۢ مَّآءً
0a26fefc85bc	faqaːl	27	فَقَالَ
9f746f6dfa0c	suːːʔ	27	سُوٓءُ سُوٓءَ سُوٓءٍ سُوٓءِ سُوٓءٌ سُوٓءِۭ
529cf4cf3725	fadˤl	27	فَضۡلُ فَضۡلٍ فَضۡلِ فَضۡلٌ فَضۡلِۭ
cbb89e2a8a3a	basˤiːr	27	بَصِيرٌ بَصِيرُۢ
35189766bf93	ʔaⁿfusihim	27	أَنفُسِهِمۡ أَنفُسِهِم
0b422b8b9932	walilːaːh	27	وَلِلَّهِ
c53f152e8711	waʔilaː	27	وَإِلَى وَإِلَىٰ وَإِلَىٰٓ
9695f63bb611	ʕaːqibah	27	عَـٰقِبَةُ عَـٰقِبَةَ
21d0274bc834	dˤalaːl	27	ضَلَـٰلٍ ضَلَـٰلِۭ
fc0e51e10afd	likulː	27	لِّكُلِّ لِكُلِّ لِكُلٍّ
7524afe04e64	jaraw	27	يَرَوۡاۡ يَرَوُاۡ
a48f8a018635	ʔalħamdᵊ	26	ٱلۡحَمۡدُ
e17e5ddfefdd	ʔalʔaxir	26	ٱلۡأَخِرِ ٱلۡأَخِرَ
841e6ab3f5fe	ʔaːman	26	ءَامَنَ
3459c1fb3d66	maʕakum	26	مَعَكُمۡ مَعَكُم مَّعَكُمۡ
b4470bb953b1	ʔazːakaːh	26	ٱلزَّكَوٰةَ ٱلزَّكَوٰةِ
21ac8595c425	biʔanː̃ahum	26	بِأَنَّهُمۡ بِأَنَّهُمُ
3501fad7da8f	waminhum	26	وَمِنۡهُم وَمِنۡهُمۡ وَمِنۡهُمُ
12c83785dfbc	fadˤlihiː	26	فَضۡلِهِۦ فَضۡلِهِۦٓ
20a4a267accd	mustaqiːm	26	مُّسۡتَقِيمٍ مُّسۡتَقِيمٌ مُسۡتَقِيمٌ
098f30bca066	wanː̃ahaːr	26	وَٱلنَّهَارِ وَٱلنَّهَارَ وَٱلنَّهَارُ
ed9fd21eaa25	bajnakum	26	بَيۡنَكُمۡ بَيۡنَكُم بَيۡنَكُمُ بَّيۡنَكُمۡ
9f40f6e17e1b	fasawf	26	فَسَوۡفَ
a3b8f81f1d8e	qawmihiː	26	قَوۡمِهِۦ قَوۡمِهِۦٓ
3bfe6b18e0f6	waʔulaːːʔik	25	وَأُوۡلَـٰٓئِكَ
0af909acff7b	ʔaːjaːtihiː	25	ءَايَـٰتِهِۦ ءَايَـٰتِهِۦٓ
9c020bef3428	ʔajdiːhim	25	أَيۡدِيهِمۡ
ab8dcdc57fda	d͡ʒaːːʔakum	25	جَآءَكُمۡ جَآءَكُم جَآءَكُمُ
9aa6f2071218	ʔaⁿzalnaː	25	أَنزَلۡنَا أَنزَلۡنَآ
d1aeeec16f68	ðuː	25	ذُو
863308f3ea9c	miθl	25	مِثۡلَ مِّثۡلَ مِثۡلُ مِّثۡلُ
0831de8ff0a5	d͡ʒunaːħ	25	جُنَاحَ جُنَاحٌ جُنَاحُۢ
a6701092ffce	waʔan	25	وَأَن وَأَنۡ وَأَنِ
6226ec3d8b57	takuːn	25	تَكُونَ تَكُونُ
acecdfcfb5f6	juʔmin	25	يُؤۡمِنُ يُؤۡمِنۢ يُؤۡمِنَ
2f11ed4d4ebc	xabiːr	25	خَبِيرٌ خَبِيرُۢ خَبِيرٍ
896f8936a4ee	ʔanː̃ahaːr	25	ٱلنَّهَارِ ٱلنَّهَارَ
4a91a8e4a7c4	ʔilajː	25	إِلَىَّ
d07254b3ade4	waʕdᵊ	25	وَعۡدَ وَعۡدُ وَعۡدٌ
f6a80a116386	ðikr	25	ذِكۡرِ ذِكۡرٌ ذِكۡرَ ذِكۡرُ ذِكۡرٍ
341a8a2ea11e	xaːliduːn	24	خَـٰلِدُونَ
2fb131a570fb	ʕanhaː	24	عَنۡهَا عَنۡهَآ
c8639db95182	taʕqiluːn	24	تَعۡقِلُونَ
4f107a751542	ʕaⁿkum	24	عَنكُمۡ عَنكُم عَنكُمُ
d0fb39323e31	jaːmuːsaː	24	يَـٰمُوسَىٰ يَـٰمُوسَىٰٓ يَـٰمُوسَى
9d4be7a327fe	bilbajːinaːt	24	بِٱلۡبَيِّنَـٰتِ
8f7d46f3a439	ʔalmuʃrikiːn	24	ٱلۡمُشۡرِكِينَ
8326a6ee7b5a	ʔaːjah	24	ءَايَةٍ ءَايَةٌ ءَايَةَ ءَايَةِۭ
fdff72679dd5	fiːmaː	24	فِيمَا فِيمَآ
a7f828c00f2a	waʔinː̃ahuː	24	وَإِنَّهُۥ
cd0d6bcb47b5	ʕaziːz	24	عَزِيزٌ عَزِيزٍ
554757a4455a	ʔanː̃isaːːʔ	24	ٱلنِّسَآءِ ٱلنِّسَآءَ ٱلنِّسَآءُ
179c7121d129	ʔaðˤːaːlimuːn	24	ٱلظَّـٰلِمُونَ
c931c46a482f	walawlaː	24	وَلَوۡلَا وَلَوۡلَآ
e78db62d1771	ʔalmursaliːn	24	ٱلۡمُرۡسَلِينَ
a109a6b54be8	ʔald͡ʒibaːl	24	ٱلۡجِبَالُ ٱلۡجِبَالِ ٱلۡجِبَالَ
b5f8d3c6025d	lilkaːfiriːn	23	لِلۡكَـٰفِرِينَ لِّلۡكَـٰفِرِينَ
673bf097adfb	haːðih	23	هَـٰذِهِ
53d17c46c29d	ʕaduwː	23	عَدُوٌّ عَدُوٍّ عَدُوَّ عَدُوُّۢ
e88c3e887806	ʔalbaħr	23	ٱلۡبَحۡرِ ٱلۡبَحۡرَ ٱلۡبَحۡرُ
a63f9d4e3005	waljawm	23	وَٱلۡيَوۡمِ وَٱلۡيَوۡمَ
0ccfc46b6176	baʕdˤuhum	23	بَعۡضُهُمۡ بَعۡضُهُم
10dafcdf76f6	biʔiðn	23	بِإِذۡنِ
901276430f9c	ʔald͡ʒaħiːm	23	ٱلۡجَحِيمِ ٱلۡجَحِيمُ ٱلۡجَحِيمَ
3302fc0358ff	ʔalmasˤiːr	23	ٱلۡمَصِيرُ
1bb3323eda92	rasuːlaː	23	رَسُولًا رَّسُولًا رَسُولَا
407ac4cb231d	ʔalħaraːm	23	ٱلۡحَرَامِ ٱلۡحَرَامَ ٱلۡحَرَامُ
03bd6c93b8c3	ʔad͡ʒᵊmaʕiːn	23	أَجۡمَعِينَ
c29b60e4eb03	ʔalmutːaqiːn	23	ٱلۡمُتَّقِينَ
cd7bd46cad17	jadᵊʕuːn	23	يَدۡعُونَ
130703bcd263	ʔaːjahaː	23	ءَايَةً ءَايَةَۢ
4e69f5f59b05	warasuːlihiː	23	وَرَسُولِهِۦ وَرَسُولِهِۦٓ
f152276c1c50	haːðihiː	23	هَـٰذِهِۦ هَـٰذِهِۦٓ
85009b6088e0	fahal	23	فَهَلۡ فَهَل
4e196bd9d060	walan	22	وَلَن وَلَنۡ
e1983a6b088a	faʔamː̃aː	22	فَأَمَّا فَأَمَّآ
e6dd066d76fd	maːðaː	22	مَاذَا مَاذَآ مَّاذَا مَّاذَآ
eb768f50184c	ʔaːl	22	ءَالَ ءَالِ ءَالُ
1f6c13da7f19	falan	22	فَلَن فَلَنۡ
f0cc4d80427e	balaː	22	بَلَىٰ بَلَىٰٓ
f8e6e9fa254d	ʔakθaruhum	22	أَكۡثَرُهُمۡ أَكۡثَرُهُم
4edc9211bede	jaʔtiː	22	يَأۡتِىَ يَأۡتِى يَأۡتِىٓ
6711fa508388	ʔalhudaː	22	ٱلۡهُدَىٰ ٱلۡهُدَىٰٓ ٱلۡهُدَى
68f48fe1a486	ʔaːjaːtinaː	22	ءَايَـٰتِنَا ءَايَاتِنَا ءَايَـٰتِنَآ
f423f5324b9b	jaʕqiluːn	22	يَعۡقِلُونَ
4ae830f760a2	maθal	22	مَثَلُ مَّثَلُ مَثَلٍ مَثَلَ مَّثَلَ مَثَلٌ
7eab9302c473	waʔilajh	22	وَإِلَيۡهِ
21844c61afa6	ʔad͡ʒal	22	أَجَلٍ أَجَلٌ أَجَلَ
ebea6c397454	raħmahaː	22	رَحۡمَةً رَّحۡمَةً
f2b14a9d7806	ʔalmuʔminuːn	22	ٱلۡمُؤۡمِنُونَ
f3de28db0e27	ʕaliːmaː	22	عَلِيمًا
bcee5f013275	ʕaðˤiːmaː	22	عَظِيمًا عَظِيمَۢا
085e1740b5e0	ʔad͡ʒᵊraː	22	أَجۡرًا
ba5232fe53ff	ʔalmubiːn	22	ٱلۡمُبِينُ ٱلۡمُبِينِ
5841c1d571bc	sawaːːʔ	21	سَوَآءٌ سَوَآءِ سَوَآءَ سَوَآءٍ سَوَآءِۭ
19838b419321	jaʃʕuruːn	21	يَشۡعُرُونَ
bfca1b081c76	takuːnuː	21	تَكُونُواۡ تَكُونُوٓاۡ
2c2bbcd1eaa2	bilʔaxirah	21	بِٱلۡأَخِرَةِ
1d88a35eb218	mulk	21	مُلۡكُ مُلۡكِ مُّلۡكُ
a23f4ecb47bd	samiːʕ	21	سَمِيعٌ سَمِيعُۢ سَمِيعُ
9975990e9b15	musamː̃aː	21	مُّسَمًّى
ee2b13dc4e63	waqul	21	وَقُل وَقُلۡ وَقُلِ
5d1d02f6c6ab	wakafaː	21	وَكَفَىٰ وَكَفَى
e0b7f22a8b1f	ʕasaː	21	عَسَىٰٓ عَسَىٰ عَسَى
6d7c61e0a0d6	ʔitːaxaðuː	21	ٱتَّخَذُواۡ ٱتَّخَذُوٓاۡ
a6b4e1c33e73	kaðːabᵊ	21	كَذَّبَ
47a5966af896	ʔalfulk	21	ٱلۡفُلۡكِ ٱلۡفُلۡكَ ٱلۡفُلۡكُ
f78df0d8d14a	xalaqᵊnaː	21	خَلَقۡنَا خَلَقۡنَآ
f06b3fa18411	juːsuf	21	يُوسُفَ يُوسُفُ
a627e727c444	juⁿfiquːn	20	يُنفِقُونَ
51a6de60f6b3	rabːakum	20	رَبَّكُمۡ رَبَّكُمُ
4b08c075bdf6	maθalaː	20	مَثَلًا مَّثَلًا
46504fddbe7f	ʔawːal	20	أَوَّلَ أَوَّلُ أَوَّلِ
97d4d7bcfddc	taʕbuduːn	20	تَعۡبُدُونَ
b04e24d29ecf	tawalːaw	20	تَوَلَّوۡاۡ تَوَلَّواۡ
f8e0031bab8e	ʃahiːdaː	20	شَهِيدًا شَهِيدَۢا
0a8825d73b60	bilmaʕruːf	20	بِٱلۡمَعۡرُوفِ
b90a5a5e8e90	ʔajːaːm	20	أَيَّامٍ أَيَّامِ أَيَّامَ
393883c2cd55	laʔajahaː	20	لَأَيَةً
dd34e9bfcfa4	qarjah	20	قَرۡيَةٍ قَرۡيَةٌ قَرۡيَةِۭ
bb4e2d6f3524	naːr	20	نَّارٍ نَارٌ نَارِ نَارَ نَارُ نَّارِ
78212f8f940c	raħiːmaː	20	رَّحِيمًا رَحِيمًا رَّحِيمَۢا
dd5eaf22ee8e	ɣafuːraː	20	غَفُورًا
3c964bbd6af3	ʔaħadaː	20	أَحَدًا أَحَدَۢا
2cbb179e9d89	ʔaxaːf	20	أَخَافُ
76d68effce2b	ʔaʃːams	20	ٱلشَّمۡسَ ٱلشَّمۡسِ ٱلشَّمۡسُ
2a3abd5aafee	walqamar	20	وَٱلۡقَمَرَ وَٱلۡقَمَرُ وَٱلۡقَمَرِ
3f22cb60cf53	ʕamiluː	20	عَمِلُواۡ عَمِلُوٓاۡ
44867cd60cb7	ʔalʕarʃ	20	ٱلۡعَرۡشِ ٱلۡعَرۡشَ
702d3e883869	kariːm	20	كَرِيمٌ كَرِيمٍ
e42812dd773f	naːraː	19	نَارًا
1fd1e2b4ccab	tatːaquːn	19	تَتَّقُونَ
c966adecfe01	turd͡ʒaʕuːn	19	تُرۡجَعُونَ
b6fbef45ba4a	walakum	19	وَلَكُمۡ وَلَكُم وَلَكُمُ
f8382b7abfab	baʕdihiː	19	بَعۡدِهِۦ بَعۡدِهِۦٓ
6bdf6d659861	taʃkuruːn	19	تَشۡكُرُونَ
1903387b61bc	ʔaːtajnaː	19	ءَاتَيۡنَا ءَاتَيۡنَآ
5b5297f9465b	qawlaː	19	قَوۡلًا قَوۡلَۢا
ba0f17e74234	jasmaʕuːn	19	يَسۡمَعُونَ
e316788cd9a0	ʕibaːdihiː	19	عِبَادِهِۦ عِبَادِهِۦٓ
7e390d7d4eca	ʔasːamiːʕ	19	ٱلسَّمِيعُ
682019b545a6	ʔasˤːaːliħiːn	19	ٱلصَّـٰلِحِينَ
0d0f0692fff3	ʔilajnaː	19	إِلَيۡنَا إِلَيۡنَآ
07d4432562c3	ʕiⁿdahuː	19	عِندَهُۥ عِندَهُۥٓ
e9159a892ffe	xalqᵊ	19	خَلۡقٍ خَلۡقِ خَلۡقَ خَلۡقُ
af9fee8961b1	jaⁿðˤuruːn	19	يَنظُرُونَ
7088aa35ea75	walʔaxirah	19	وَٱلۡأَخِرَةِ وَٱلۡأَخِرَةُ وَٱلۡأَخِرَةَ
377b6d1444c5	ʔalmalaʔ	19	ٱلۡمَلَأُ ٱلۡمَلَؤُاۡ ٱلۡمَلَإِ ٱلۡمَلَأَ
7b826c105ca5	ʔalmulk	19	ٱلۡمُلۡكُ ٱلۡمُلۡكِ ٱلۡمُلۡكَ
0da7d01c2056	rabːahuː	19	رَبَّهُۥ رَبَّهُۥٓ رَّبَّهُۥ
04c717a73e13	takun	19	تَكُن تَكُنۡ تَكُنۢ
9b2d0256a2b5	ʔanː̃amaː	19	أَنَّمَا أَنَّمَآ
78a9e1e9c55e	ðiː	19	ذِى
c6c3ede34eb3	taraː	19	تَرَىٰٓ تَرَىٰ تَرَى
28a7f299c6ad	salaːm	19	سَلَـٰمٌ
3923ef866b13	ʔalmud͡ʒᵊrimiːn	19	ٱلۡمُجۡرِمِينَ
bf041407298d	naʃaːːʔ	19	نَشَآءُ نَّشَآءُ نَشَـٰٓؤُاۡ
2c03ba098509	nad͡ʒᵊziː	19	نَجۡزِى
ce767c826972	ʔald͡ʒinː̃	19	ٱلۡجِنِّ ٱلۡجِنَّ ٱلۡجِنُّ
6183ae085d43	juʃrikuːn	19	يُشۡرِكُونَ
3fc33aa39743	lilmutːaqiːn	18	لِلۡمُتَّقِينَ لِّلۡمُتَّقِينَ
2c5280913a28	qabᵊlikum	18	قَبۡلِكُمۡ قَبۡلِكُم
d06530587ee6	ʔaraːdᵊ	18	أَرَادَ
32ac1aaa4d42	ʔaⁿfusakum	18	أَنفُسَكُمۡ أَنفُسَكُم أَنفُسَكُمُ
9f6ae3ddc0d0	waːħidᵊ	18	وٰحِدٌ وٰحِدٍ
f65ccae3f117	kafar	18	كَفَرَ
78a14e997f23	walijː	18	وَلِىٍّ وَلِىٌّ وَلِىُّ
bf32dacdbfe1	dˤalː	18	ضَلَّ
824280794027	quluːbuhum	18	قُلُوبُهُمۡ قُلُوبُهُم
5fa51deeb8a0	waʔanaː	18	وَأَنَاۡ وَأَنَا
0d8a5e8e9e8b	jatːaquːn	18	يَتَّقُونَ
b93f900f7cfe	waʕlamuː	18	وَٱعۡلَمُوٓاۡ
de9c93321f84	waːħidahaː	18	وٰحِدَةً
a633216bdb22	d͡ʒaːːʔathum	18	جَآءَتۡهُمۡ جَآءَتۡهُمُ
6f912f856744	ʔakbar	18	أَكۡبَرُ أَكۡبَرَ
0bd8032634f8	ħasanaː	18	حَسَنًا
d6b8f6941b9b	ʔarːusul	18	ٱلرُّسُلُ ٱلرُّسُلِ ٱلرُّسُلَ
5caf1ee3aeab	faqul	18	فَقُلۡ فَقُل فَقُلِ
8ec4d2b30bd6	faqaːluː	18	فَقَالُواۡ فَقَالُوٓاۡ
a3ee267a52cb	rajbᵊ	17	رَيۡبَ رَيۡبٍ
31f64f62f928	ʔaðˤlam	17	أَظۡلَمُ أَظۡلَمَ
cabca515c624	ʔuʕbuduː	17	ٱعۡبُدُواۡ
45baad978e88	fatːaquː	17	فَٱتَّقُواۡ
40d06dc3fc74	ʔalmaːːʔ	17	ٱلۡمَآءَ ٱلۡمَآءِ ٱلۡمَآءُ
e0d3e363d9ca	jadajh	17	يَدَيۡهِ
7fda0d24130f	ʔamraː	17	أَمۡرًا
61cb8d8fc173	rabːunaː	17	رَبُّنَا رَبُّنَآ
960925c612ec	ʔaʕmaːlahum	17	أَعۡمَـٰلَهُمۡ
e37dbdf0c3d0	ħarːam	17	حَرَّمَ
b9668b2cd72b	ʕaːdᵊ	17	عَادٍ عَادٌ عَادَ
8e4619384e0f	ħaqːaː	17	حَقًّا
8b9e11b9c2d3	baʕdihim	17	بَعۡدِهِمۡ بَعۡدِهِم
2d05ea808f83	kabiːraː	17	كَبِيرًا
fbee571b4970	rabːinaː	17	رَبِّنَا رَبِّنَآ رَّبِّنَآ رَّبِّنَا
25a9c7a8f5bd	ʔanː̃ahuː	17	أَنَّهُۥ
9490422ceafb	jaftaruːn	17	يَفۡتَرُونَ
8ecd61f0bff5	tad͡ʒidᵊ	17	تَجِدَ تَجِدُ
e06a57f55ff3	jaɣfir	17	يَغۡفِرُ يَغۡفِرَ يَغۡفِرۡ
55e2958a7463	rabːahum	17	رَبَّهُمۡ رَبَّهُم
caff2f6b4050	ʔalkaːfiruːn	17	ٱلۡكَـٰفِرُونَ
1970c42c6b85	ʔasˤːaːdiqiːn	17	ٱلصَّـٰدِقِينَ
cceab045136e	ʔalquraː	17	ٱلۡقُرَىٰ ٱلۡقُرَىٰٓ ٱلۡقُرَى
0b6718a0fa4c	taðakːaruːn	17	تَذَكَّرُونَ
fde600604857	ðaːt	17	ذَاتِ ذَاتَ ذَاتُ
cc4da18608ea	jard͡ʒiʕuːn	16	يَرۡجِعُونَ
21cbcb26150e	xalaqakum	16	خَلَقَكُمۡ خَلَقَكُم
c26deeb7f71f	xawf	16	خَوۡفٌ خَوۡفٍ خَوۡفِۭ
8c21911f97a4	jawmaː	16	يَوۡمًا
de15dcf0d5e2	jubajːin	16	يُبَيِّنُ يُبَيِّن يُبَيِّنَ
0a6698e43d17	ʔalmawtaː	16	ٱلۡمَوۡتَىٰ ٱلۡمَوۡتَىٰٓ
148d28a423db	ʔibᵊn	16	ٱبۡنَ ٱبۡنِ
2c029237327d	samiʕnaː	16	سَمِعۡنَا
235e6ddfff95	bajːinaːt	16	بَيِّنَـٰتٍ بَيِّنَـٰتٌ
ec5ed2a95c94	jaħkum	16	يَحۡكُمُ يَحۡكُم يَحۡكُمَ
c579803d0b48	ʔaːtajnaːhum	16	ءَاتَيۡنَـٰهُمُ ءَاتَيۡنَـٰهُمۡ ءَاتَيۡنَـٰهُم
fe8a4ccfb0e1	fiːhim	16	فِيهِمۡ فِيهِم
7f06e6318f8e	ʔilaːhaː	16	إِلَـٰهًا
881e0edb6262	kasabat	16	كَسَبَتۡ
390827712825	ʔalʔalbaːbᵊ	16	ٱلۡأَلۡبَـٰبِ
3a34ac235c90	ʔalʕiqaːbᵊ	16	ٱلۡعِقَابِ
2c789e22e5d4	ðikraː	16	ذِكۡرًا ذِكۡرَىٰ ذِكۡرَى
00d55696739d	ʔalħisaːbᵊ	16	ٱلۡحِسَابِ ٱلۡحِسَابُ
7c3937fdcb1b	ʔaⁿfusikum	16	أَنفُسِكُمۡ أَنفُسِكُمُ أَنفُسِكُم
515162d93828	mataːʕ	16	مَتَـٰعُ مَتَـٰعٌ مَتَـٰعُۢ مَّتَـٰعَ مَتَـٰعٍ مَتَـٰعَ
e8a93cd8c7b0	ðaː	16	ذَا
54657dc64d54	fakajf	16	فَكَيۡفَ
5af906ae1f00	waladᵊ	16	وَلَدٌ وَلَدٍ وَلَدَ
9ec9cce3fcb3	baʃar	16	بَشَرٌ بَشَرٍ
42df6081874d	tutlaː	16	تُتۡلَىٰ
f3ff5a1b0c8e	ʔasˤːuduːr	16	ٱلصُّدُورِ ٱلصُّدُورُ
cf88f6d914d0	ʔafaman	16	أَفَمَن أَفَمَنۡ أَفَمَنِ
44fc84825c91	ħakiːmaː	16	حَكِيمًا
c990b854f649	ʔalfawz	16	ٱلۡفَوۡزُ
6e4c2112de6e	ʔahlaknaː	16	أَهۡلَكۡنَا أَهۡلَكۡنَآ
f7adcd4afd28	tadᵊʕuːn	16	تَدۡعُونَ
9e1a273050ce	wakunː̃aː	16	وَكُنَّا
ac4b7747e035	rizqaː	15	رِزۡقًا رِّزۡقًا
50646384505c	wanaħn	15	وَنَحۡنُ
ddc35130d979	ʔaːdam	15	ءَادَمَ ءَادَمُ
df3ab092cbc6	kuluː	15	كُلُواۡ
33182510ed05	ʔinː̃ahaː	15	إِنَّهَا إِنَّهَآ
ea2655ae7803	bibaʕdˤ	15	بِبَعۡضٍ بِبَعۡضِ
ad0f0f91466c	jafʕal	15	يَفۡعَلُ يَفۡعَلۡ
d45a260d72b8	faʔinː̃ahuː	15	فَإِنَّهُۥ فَإِنَّهُۥٓ
85d5a8b35eec	wahudaː	15	وَهُدًى
4a8a162ee8d3	lilmuʔminiːn	15	لِّلۡمُؤۡمِنِينَ لِلۡمُؤۡمِنِينَ
74cdf34cc6ff	taquːluː	15	تَقُولُواۡ تَقُولُوٓاۡ
a050c6c3def6	ʔitːaxað	15	ٱتَّخَذَ
ed5915b6a8da	wabiʔs	15	وَبِئۡسَ
9c9bfa6c7dec	xalat	15	خَلَتۡ خَلَتِ
1bd786811e3d	ʔalmasd͡ʒidᵊ	15	ٱلۡمَسۡجِدِ ٱلۡمَسۡجِدَ
19f0e5d4bd3c	kasabuː	15	كَسَبُواۡ كَسَبُوٓاۡ
9a5751a19dd2	ʔitːaqaw	15	ٱتَّقَوۡاۡ ٱتَّقَواۡ
4959b40ff2a5	ʃarː	15	شَرٌّ شَرِّ شَرَّ شَرُّ
b67e1692cc01	jastatˤiːʕuːn	15	يَسۡتَطِيعُونَ
75af9fa1667d	juðˤlamuːn	15	يُظۡلَمُونَ
f43e1e0ae778	ʔatːawraːh	15	ٱلتَّوۡرَٮٰةِ ٱلتَّوۡرَٮٰةَ ٱلتَّوۡرَٮٰةُ
d7dfe4901f03	waðkur	15	وَٱذۡكُرۡ وَٱذۡكُر وَٱذۡكُرِ
54ab8cf0bde9	ʔanː̃iː	15	أَنِّى أَنِّىٓ
bcd6b9b9f3c1	fawqᵊ	15	فَوۡقَ فَوۡقِ
009f9fd17c71	kalimah	15	كَلِمَةٌ كَلِمَةُ كَلِمَةَ كَلِمَةٍ
1e0afa83c8f0	lim	15	لِمَ
0c6b5891340b	wahaːðaː	15	وَهَـٰذَا وَهَـٰذَآ
fbdded2b626f	nafsihiː	15	نَفۡسِهِۦ نَّفۡسِهِۦ
0155c9fd974b	quluːbᵊ	15	قُلُوبِ قُلُوبٌ قُلُوبُ قُلُوبٍ
ff27a495d341	waqiːl	15	وَقِيلَ
b486ab9e488b	jad͡ʒᵊʕal	15	يَجۡعَلَ يَجۡعَلُ يَجۡعَل يَجۡعَلۡ يَجۡعَلِ
a4113739c7ab	malakat	15	مَلَكَتۡ
994e4b76f4ac	basˤiːraː	15	بَصِيرًا بَصِيرَۢا
e517ffd1fae6	ʔalmunaːfiqiːn	15	ٱلۡمُنَـٰفِقِينَ
5205913b02d7	ʕalajː	15	عَلَىَّ
19e276165add	ʔuxraː	15	أُخۡرَىٰ أُخۡرَىٰٓ
32d3394b964f	ʃakː	15	شَكٍّ شَكٌّ
f99c99ff1588	d͡ʒazaːːʔaː	15	جَزَآءً جَزَآءَۢ
ac4009bb86fb	kaðibaː	15	كَذِبًا
f7bc6cda6762	ʔakθarahum	15	أَكۡثَرَهُمۡ
73f512cc2e3b	kaːfiruːn	15	كَـٰفِرُونَ
c0b88ec35565	walːaðiː	15	وَٱلَّذِى وَٱلَّذِىٓ
968379075d27	luːtˤᵊ	15	لُوطٍ لُوطٌ لُوطِۭ
23b00adae011	qabᵊlahum	15	قَبۡلَهُمۡ قَبۡلَهُم
e5452d755a9d	bihaːðaː	14	بِهَـٰذَا بِهَـٰذَآ
2cd9c00a38bd	sabᵊʕ	14	سَبۡعَ سَبۡعٌ سَبۡعِ
ce19218c7613	qulnaː	14	قُلۡنَا قُلۡنَآ
dfb11c1e2a22	nafsaː	14	نَفۡسًا نَفۡسَۢا
ac189181709e	jaksibuːn	14	يَكۡسِبُونَ
6d8b873e7b58	muʕridˤuːn	14	مُّعۡرِضُونَ مُعۡرِضُونَ
7a6db96c523a	d͡ʒazaːːʔ	14	جَزَآءُ جَزٰٓؤُاۡ
a3fe2c5fa3fc	maʕahum	14	مَعَهُمۡ مَّعَهُمۡ مَعَهُمُ
c1cbc7137860	qadːamat	14	قَدَّمَتۡ
360e051b676b	ʔalfadˤl	14	ٱلۡفَضۡلِ ٱلۡفَضۡلُ ٱلۡفَضۡلَ
